ID,Title,Vulnerability_Mapping,Abstraction,Description,Impact,Mitigation,Comments,Alternate_Terms
1068,Inconsistency Between Implementation and Documented Design,PROHIBITED,Base,"The implementation of the product is not consistent with the
					design as described within the relevant documentation.","Reduce Maintainability; Increase Analytical Complexity
Scope: Other This issue makes it more difficult to maintain the product due to inconsistencies, which indirectly affects security by making it more difficult or time-consuming to find and/or fix vulnerabilities.  It also might make it easier to introduce vulnerabilities.",N/A,Look for weaknesses that are focused specifically on insecure behaviors that have more direct security implications.,N/A
1069,Empty Exception Block,PROHIBITED,Variant,"An invokable code block contains an exception handling block that does not contain any code, i.e. is empty.","Reduce Reliability
Scope: Other When an exception handling block (such as a Catch and Finally block) is used, but that block is empty, this can prevent the product from running reliably.  If the relevant code is reachable by an attacker, then this reliability problem might introduce a vulnerability.",For every exception block add code that handles the specific exception in the way intended by the application.,Look for weaknesses that are focused specifically on insecure behaviors that have more direct security implications.,N/A
1070,Serializable Data Element Containing non-Serializable Item Elements,PROHIBITED,Base,"The product contains a serializable, storable data element such as a field or member,
					but the data element contains member elements that are not
					serializable.","Reduce Reliability
Scope: Other This issue can prevent the product from running reliably.  If the relevant code is reachable by an attacker, then this reliability problem might introduce a vulnerability.",N/A,Look for weaknesses that are focused specifically on insecure behaviors that have more direct security implications.,N/A
1071,Empty Code Block,ALLOWED,Base,"The source code contains a block that does not contain any code, i.e., the block is empty.

Empty code blocks can occur in the bodies of conditionals, function or method definitions, exception handlers, etc.  While an empty code block might be intentional, it might also indicate incomplete implementation, accidental code deletion, unexpected macro expansion, etc.  For some programming languages and constructs, an empty block might be allowed by the syntax, but the lack of any behavior within the block might violate a convention or API in such a way that it is an error.","Reduce Reliability
Scope: Other",N/A,Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
1072,Data Resource Access without Use of Connection Pooling,PROHIBITED,Base,"The product accesses a data resource through a database without using a
					connection pooling capability.","Reduce Performance
Scope: Other This issue can make the product perform more slowly, as connection pools allow connections to be reused without the overhead and time consumption of opening and closing a new connection.  If the relevant code is reachable by an attacker, then this performance problem might introduce a vulnerability.",N/A,Look for weaknesses that are focused specifically on insecure behaviors that have more direct security implications.,N/A
1073,Non-SQL Invokable Control Element with Excessive Number of Data Resource Accesses,PROHIBITED,Base,"The product contains a client with a function or method that contains a large number of data accesses/queries that are sent through a data manager, i.e., does not use efficient database capabilities.

While the interpretation of ""large number of data accesses/queries"" may vary for each product or developer, CISQ recommends a default maximum of 2 data accesses per function/method.","Reduce Performance
Scope: Other This issue can make the product perform more slowly.  If the relevant code is reachable by an attacker, then this performance problem might introduce a vulnerability.",N/A,Look for weaknesses that are focused specifically on insecure behaviors that have more direct security implications.,N/A
1074,Class with Excessively Deep Inheritance,PROHIBITED,Base,"A class has an inheritance level that is too high, i.e., it
					has a large number of parent classes.

While the interpretation of ""large number of parent classes"" may vary for each product or developer, CISQ recommends a default maximum of 7 parent classes.","Reduce Maintainability; Increase Analytical Complexity
Scope: Other This issue makes it more difficult to understand and maintain the product, which indirectly affects security by making it more difficult or time-consuming to find and/or fix vulnerabilities.  It also might make it easier to introduce vulnerabilities.",N/A,Look for weaknesses that are focused specifically on insecure behaviors that have more direct security implications.,N/A
1075,Unconditional Control Flow Transfer outside of Switch Block,ALLOWED,Base,"The product performs unconditional control transfer (such as a
					""goto"") in code outside of a branching structure such as a switch
					block.","Reduce Maintainability; Increase Analytical Complexity
Scope: Other This issue makes it more difficult to maintain the product, which indirectly affects security by making it more difficult or time-consuming to find and/or fix vulnerabilities.  It also might make it easier to introduce vulnerabilities.",N/A,Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
1076,Insufficient Adherence to Expected Conventions,PROHIBITED,Class,"The product's architecture, source code, design, documentation,
					or other artifact does not follow required conventions.","Reduce Maintainability
Scope: Other This issue makes it more difficult to maintain the product, which indirectly affects security by making it more difficult or time-consuming to find and/or fix vulnerabilities.  It also might make it easier to introduce vulnerabilities.",N/A,Look for weaknesses that are focused specifically on insecure behaviors that have more direct security implications.,N/A
1077,Floating Point Comparison with Incorrect Operator,ALLOWED,Variant,"The code performs a comparison such as an
        equality test between two float (floating point) values, but
        it uses comparison operators that do not account for the
        possibility of loss of precision.

Numeric calculation using floating point values
	   can generate imprecise results because of rounding errors.
	   As a result, two different calculations might generate
	   numbers that are mathematically equal, but have slightly
	   different bit representations that do not translate to the
	   same mathematically-equal values.  As a result, an equality
	   test or other comparison might produce unexpected
	   results.","Reduce Reliability
Scope: Other This issue can prevent the product from running reliably.  If the relevant code is reachable by an attacker, then this reliability problem might introduce a vulnerability.",N/A,Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
1078,Inappropriate Source Code Style or Formatting,PROHIBITED,Class,"The source code does not follow
				desired style or formatting for indentation, white
				space, comments, etc.","Increase Analytical Complexity
Scope: Other Variations in indentation and other white space,
	       comments, etc.  can make it more difficult for human
	       analysts to understand the actual behavior that is
	       being implemented.",N/A,Look for weaknesses that are focused specifically on insecure behaviors that have more direct security implications.,N/A
1079,Parent Class without Virtual Destructor Method,ALLOWED,Base,"A parent class contains one or more child classes, but the parent class does not have a virtual destructor method.","Reduce Reliability
Scope: Other This issue can prevent the product from running reliably due to undefined or unexpected behaviors.  If the relevant code is reachable by an attacker, then this reliability problem might introduce a vulnerability.",N/A,Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
1080,Source Code File with Excessive Number of Lines of Code,PROHIBITED,Base,"A source code file has too many lines of
					code.

While the interpretation of ""too many lines of code"" may vary for each product or developer, CISQ recommends a default threshold value of 1000.","Reduce Maintainability; Increase Analytical Complexity
Scope: Other This issue makes it more difficult to understand and/or maintain the product, which indirectly affects security by making it more difficult or time-consuming to find and/or fix vulnerabilities.  It also might make it easier to introduce vulnerabilities.",N/A,Look for weaknesses that are focused specifically on insecure behaviors that have more direct security implications.,N/A
1082,Class Instance Self Destruction Control Element,PROHIBITED,Base,"The code contains a class instance that calls the method or function to delete or destroy itself.

For example, in C++, ""delete this"" will cause the object to delete itself.","Reduce Reliability
Scope: Other This issue can prevent the product from running reliably.  If the relevant code is reachable by an attacker, then this reliability problem might introduce a vulnerability.",N/A,Look for weaknesses that are focused specifically on insecure behaviors that have more direct security implications.,N/A
1083,Data Access from Outside Expected Data Manager Component,PROHIBITED,Base,"The product is intended to manage data access through a particular data manager component such as a relational or non-SQL database, but it contains code that performs data access operations without using that component.

When the product has a data access component, the design may be intended to handle all data access operations through that component.  If a data access operation is performed outside of that component, then this may indicate a violation of the intended design.","Reduce Reliability
Scope: Other This issue can prevent the product from running reliably.  If the relevant code is reachable by an attacker, then this reliability problem might introduce a vulnerability.",N/A,Look for weaknesses that are focused specifically on insecure behaviors that have more direct security implications.,N/A
1084,Invokable Control Element with Excessive File or Data Access Operations,PROHIBITED,Base,"A function or method contains too many
					operations that utilize a data manager or file resource.

While the interpretation of ""too many operations"" may vary for each product or developer, CISQ recommends a default maximum of 7 operations for the same data manager or file.","Reduce Maintainability
Scope: Other This issue makes it more difficult to maintain the product, which indirectly affects security by making it more difficult or time-consuming to find and/or fix vulnerabilities.  It also might make it easier to introduce vulnerabilities.",N/A,Look for weaknesses that are focused specifically on insecure behaviors that have more direct security implications.,N/A
1085,Invokable Control Element with Excessive Volume of Commented-out Code,PROHIBITED,Base,"A function, method, procedure, etc. contains an excessive amount of code that has been
					commented out within its body.

While the interpretation of ""excessive volume"" may vary for each product or developer, CISQ recommends a default threshold of 2% of commented code.","Reduce Maintainability
Scope: Other This issue makes it more difficult to maintain the product, which indirectly affects security by making it more difficult or time-consuming to find and/or fix vulnerabilities.  It also might make it easier to introduce vulnerabilities.",N/A,Look for weaknesses that are focused specifically on insecure behaviors that have more direct security implications.,N/A
1086,Class with Excessive Number of Child Classes,PROHIBITED,Base,"A class contains an unnecessarily large number of
					children.

While the interpretation of ""large number of children"" may vary for each product or developer, CISQ recommends a default maximum of 10 child classes.","Reduce Maintainability; Increase Analytical Complexity
Scope: Other This issue makes it more difficult to understand and maintain the software, which indirectly affects security by making it more difficult or time-consuming to find and/or fix vulnerabilities.  It also might make it easier to introduce vulnerabilities.",N/A,Look for weaknesses that are focused specifically on insecure behaviors that have more direct security implications.,N/A
1087,Class with Virtual Method without a Virtual Destructor,ALLOWED,Base,"A class contains a virtual method, but the method does not have an associated virtual destructor.","Reduce Reliability
Scope: Other This issue can prevent the product from running reliably, e.g. due to undefined behavior.  If the relevant code is reachable by an attacker, then this reliability problem might introduce a vulnerability.",N/A,Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
1088,Synchronous Access of Remote Resource without Timeout,ALLOWED,Base,"The code has a synchronous call to a remote resource, but there is no timeout for the call, or the timeout is set to infinite.","Reduce Reliability
Scope: Other This issue can prevent the product from running reliably, since an outage for the remote resource can cause the product to hang.  If the relevant code is reachable by an attacker, then this reliability problem might introduce a vulnerability.",N/A,Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
1089,Large Data Table with Excessive Number of Indices,ALLOWED,Base,"The product uses a large data table that contains an excessively large number of
					indices.

While the interpretation of ""large data table"" and ""excessively large number of indices"" may vary for each product or developer, CISQ recommends a default threshold of 1000000 rows for a ""large"" table and a default threshold of 3 indices.","Reduce Performance
Scope: Other This issue can make the product perform more slowly.  If the relevant code is reachable by an attacker, then this performance problem might introduce a vulnerability.",N/A,Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
1090,Method Containing Access of a Member Element from Another Class,PROHIBITED,Base,"A method for a class performs an operation that directly
					accesses a member element from another class.

","Reduce Maintainability; Increase Analytical Complexity
Scope: Other This issue suggests poor encapsulation and makes it more difficult to understand and maintain the product, which indirectly affects security by making it more difficult or time-consuming to find and/or fix vulnerabilities.  It also might make it easier to introduce vulnerabilities.",N/A,Look for weaknesses that are focused specifically on insecure behaviors that have more direct security implications.,N/A
1091,Use of Object without Invoking Destructor Method,ALLOWED,Base,"The product contains a method that accesses an object but does not later invoke
					the element's associated finalize/destructor method.","Reduce Performance
Scope: Other This issue can make the product perform more slowly by retaining memory and/or other resources longer than necessary.  If the relevant code is reachable by an attacker, then this performance problem might introduce a vulnerability.",N/A,Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
1092,Use of Same Invokable Control Element in Multiple Architectural Layers,PROHIBITED,Base,"The product uses the same control element across multiple
					architectural layers.","Reduce Maintainability
Scope: Other This issue makes it more difficult to understand and maintain the product, which indirectly affects security by making it more difficult or time-consuming to find and/or fix vulnerabilities.  It also might make it easier to introduce vulnerabilities.",N/A,Look for weaknesses that are focused specifically on insecure behaviors that have more direct security implications.,N/A
1093,Excessively Complex Data Representation,ALLOWED,Class,The product uses an unnecessarily complex internal representation for its data structures or interrelationships between those structures.,"Reduce Maintainability; Increase Analytical Complexity
Scope: Other This issue makes it more difficult to understand or maintain the product, which indirectly affects security by making it more difficult or time-consuming to find and/or fix vulnerabilities.  It also might make it easier to introduce vulnerabilities.

Reduce Performance
Scope: Other",N/A,Examine children of this entry to see if there is a better fit,N/A
1094,Excessive Index Range Scan for a Data Resource,PROHIBITED,Base,"The product contains an index range scan for a large data table,
					but the scan can cover a large number of rows.

While the interpretation of ""large data table"" and ""excessive index range"" may vary for each product or developer, CISQ recommends a threshold of 1000000 table rows and a threshold of 10 for the index range.","Reduce Performance
Scope: Other This issue can make the product perform more slowly.  If the relevant code is reachable by an attacker, then this performance problem might introduce a vulnerability.",N/A,Look for weaknesses that are focused specifically on insecure behaviors that have more direct security implications.,N/A
1095,Loop Condition Value Update within the Loop,PROHIBITED,Base,"The product uses a loop with a control flow condition based on
					a value that is updated within the body of the loop.","Reduce Maintainability; Increase Analytical Complexity
Scope: Other This issue makes it more difficult to understand and/or maintain the product, which indirectly affects security by making it more difficult or time-consuming to find and/or fix vulnerabilities.  It also might make it easier to introduce vulnerabilities.",N/A,Look for weaknesses that are focused specifically on insecure behaviors that have more direct security implications.,N/A
1096,Singleton Class Instance Creation without Proper Locking or Synchronization,ALLOWED,Variant,The product implements a Singleton design pattern but does not use appropriate locking or other synchronization mechanism to ensure that the singleton class is only instantiated once.,"Reduce Reliability
Scope: Other This issue can prevent the product from running reliably, e.g. by making the instantiation process non-thread-safe and introducing deadlock ( CWE-833 ) or livelock conditions.  If the relevant code is reachable by an attacker, then this reliability problem might introduce a vulnerability.",N/A,Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
1097,Persistent Storable Data Element without Associated Comparison Control Element,PROHIBITED,Base,"The product uses a storable data element that does not have
					all of the associated functions or methods that are necessary to support
					comparison.","Reduce Reliability
Scope: Other This issue can prevent the product from running reliably, due to incorrect or unexpected comparison results.  If the relevant code is reachable by an attacker, then this reliability problem might introduce a vulnerability.",N/A,Look for weaknesses that are focused specifically on insecure behaviors that have more direct security implications.,N/A
1098,Data Element containing Pointer Item without Proper Copy Control Element,ALLOWED,Base,The code contains a data element with a pointer that does not have an associated copy or constructor method.,"Reduce Reliability
Scope: Other This issue can prevent the product from running reliably.  If the relevant code is reachable by an attacker, then this reliability problem might introduce a vulnerability.",N/A,Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
1099,Inconsistent Naming Conventions for Identifiers,PROHIBITED,Base,"The product's code, documentation, or other artifacts do not
					consistently use the same naming conventions for variables, callables, groups of
					related callables, I/O capabilities, data types, file names, or similar types of
					elements.","Reduce Maintainability; Increase Analytical Complexity
Scope: Other This issue makes it more difficult to understand and/or maintain the product due to inconsistencies, which indirectly affects security by making it more difficult or time-consuming to find and/or fix vulnerabilities.  It also might make it easier to introduce vulnerabilities.",N/A,Look for weaknesses that are focused specifically on insecure behaviors that have more direct security implications.,N/A
1100,Insufficient Isolation of System-Dependent Functions,ALLOWED,Base,"The product or code does not isolate system-dependent
					functionality into separate standalone modules.","Reduce Maintainability
Scope: Other This issue makes it more difficult to maintain and/or port the product, which indirectly affects security by making it more difficult or time-consuming to find and/or fix vulnerabilities.  It also might make it easier to introduce vulnerabilities.",N/A,Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
1101,Reliance on Runtime Component in Generated Code,PROHIBITED,Base,"The product uses automatically-generated code that cannot be
					executed without a specific runtime support component.","Reduce Maintainability
Scope: Other This issue makes it more difficult to maintain the product, which indirectly affects security by making it more difficult or time-consuming to find and/or fix vulnerabilities.  It also might make it easier to introduce vulnerabilities.",N/A,Look for weaknesses that are focused specifically on insecure behaviors that have more direct security implications.,N/A
1102,Reliance on Machine-Dependent Data Representation,ALLOWED,Base,"The code uses a data representation that relies on low-level
					data representation or constructs that may vary across different processors,
					physical machines, OSes, or other physical components.","Reduce Maintainability
Scope: Other This issue makes it more difficult to maintain and/or port the product, which indirectly affects security by making it more difficult or time-consuming to find and/or fix vulnerabilities.  It also might make it easier to introduce vulnerabilities.",N/A,Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
1103,Use of Platform-Dependent Third Party Components,PROHIBITED,Base,"The product relies on third-party components that do
					not provide equivalent functionality across all desirable
					platforms.","Reduce Maintainability
Scope: Other This issue makes it more difficult to maintain the product, which indirectly affects security by making it more difficult or time-consuming to find and/or fix vulnerabilities.  It also might make it easier to introduce vulnerabilities.",N/A,Look for weaknesses that are focused specifically on insecure behaviors that have more direct security implications.,N/A
1104,Use of Unmaintained Third Party Components,ALLOWED,Base,"The product relies on third-party components that are not
					actively supported or maintained by the original developer or a trusted proxy
					for the original developer.","Reduce Maintainability; Varies by Context
Scope: Other Relying on unmaintained components makes it difficult or impossible to fix significant bugs and vulnerabilities, can render code obsolete, and undermine security by complicating maintenance and increasing the risk of new vulnerabilities.",N/A,Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
1105,Insufficient Encapsulation of Machine-Dependent Functionality,PROHIBITED,Base,"The product or code uses machine-dependent functionality, but
					it does not sufficiently encapsulate or isolate this functionality from
					the rest of the code.","Reduce Maintainability
Scope: Other This issue makes it more difficult to port or maintain the product, which indirectly affects security by making it more difficult or time-consuming to find and/or fix vulnerabilities.  It also might make it easier to introduce vulnerabilities.",N/A,Look for weaknesses that are focused specifically on insecure behaviors that have more direct security implications.,N/A
1106,Insufficient Use of Symbolic Constants,PROHIBITED,Base,"The source code uses literal constants that may need to change
					or evolve over time, instead of using symbolic constants.","Reduce Maintainability; Increase Analytical Complexity
Scope: Other This issue makes it more difficult to maintain the product, which indirectly affects security by making it more difficult or time-consuming to find and/or fix vulnerabilities.  It also might make it easier to introduce vulnerabilities.",N/A,Look for weaknesses that are focused specifically on insecure behaviors that have more direct security implications.,N/A
1107,Insufficient Isolation of Symbolic Constant Definitions,PROHIBITED,Base,"The source code uses symbolic constants, but it does not
					sufficiently place the definitions of these constants into a more centralized or
					isolated location.","Reduce Maintainability
Scope: Other This issue makes it more difficult to maintain the product, which indirectly affects security by making it more difficult or time-consuming to find and/or fix vulnerabilities.  It also might make it easier to introduce vulnerabilities.",N/A,Look for weaknesses that are focused specifically on insecure behaviors that have more direct security implications.,N/A
1108,Excessive Reliance on Global Variables,ALLOWED,Base,"The code is structured in a way that relies too much on using
					or setting global variables throughout various points in the code, instead of
					preserving the associated information in a narrower, more local
					context.","Reduce Maintainability; Increase Analytical Complexity
Scope: Other This issue makes it more difficult to maintain the product, which indirectly affects security by making it more difficult or time-consuming to find and/or fix vulnerabilities.  It also might make it easier to introduce vulnerabilities.",N/A,Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
1109,Use of Same Variable for Multiple Purposes,PROHIBITED,Base,"The code contains a callable, block, or other code element in
					which the same variable is used to control more than one unique task or store
					more than one instance of data.","Reduce Maintainability
Scope: Other This issue makes it more difficult to maintain the product, which indirectly affects security by making it more difficult or time-consuming to find and/or fix vulnerabilities.  It also might make it easier to introduce vulnerabilities.

Increase Analytical Complexity
Scope: Other Use of the same variable for multiple purposes can make it more difficult for a person to read or understand the code, potentially hiding other quality issues.",N/A,Look for weaknesses that are focused specifically on insecure behaviors that have more direct security implications.,N/A
1110,Incomplete Design Documentation,PROHIBITED,Base,"The product's design documentation does not adequately describe
					control flow, data flow, system initialization, relationships between tasks,
					components, rationales, or other important aspects of the
					design.","Reduce Maintainability
Scope: Other

Increase Analytical Complexity
Scope: Other",N/A,Look for weaknesses that are focused specifically on insecure behaviors that have more direct security implications.,N/A
1111,Incomplete I/O Documentation,PROHIBITED,Base,"The product's documentation does not adequately define inputs,
					outputs, or system/software interfaces.","Reduce Maintainability
Scope: Other

Increase Analytical Complexity
Scope: Other",N/A,Look for weaknesses that are focused specifically on insecure behaviors that have more direct security implications.,N/A
1112,Incomplete Documentation of Program Execution,PROHIBITED,Base,"The document does not fully define all mechanisms that are used
					to control or influence how product-specific programs are
					executed.

This includes environmental variables, configuration files, registry keys, command-line switches or options, or system settings.","Reduce Maintainability
Scope: Other

Increase Analytical Complexity
Scope: Other",N/A,Look for weaknesses that are focused specifically on insecure behaviors that have more direct security implications.,N/A
1113,Inappropriate Comment Style,PROHIBITED,Base,"The source code uses comment styles or formats that are
					inconsistent or do not follow expected standards for the
					product.","Reduce Maintainability
Scope: Other

Increase Analytical Complexity
Scope: Other This issue makes it more difficult to maintain the product due to insufficient legibility, which indirectly affects security by making it more difficult or time-consuming to find and/or fix vulnerabilities.  It also might make it easier to introduce vulnerabilities.",N/A,Look for weaknesses that are focused specifically on insecure behaviors that have more direct security implications.,N/A
1114,Inappropriate Whitespace Style,PROHIBITED,Base,"The source code contains whitespace that is inconsistent across
					the code or does not follow expected standards for the
					product.","Increase Analytical Complexity
Scope: Other A human auditor might indirectly trust that
	       whitespace (especially indentation) reflects the actual
	       control flow of the code, which could make it more
	       difficult to find vulnerabilities.

Reduce Maintainability
Scope: Other This issue makes it more difficult to understand
	       and maintain the product, which indirectly affects
	       security by making it more difficult or time-consuming
	       to find and/or fix vulnerabilities.",N/A,Look for weaknesses that are focused specifically on insecure behaviors that have more direct security implications.,N/A
1115,Source Code Element without Standard Prologue,PROHIBITED,Base,"The source code contains elements such as source files 
					that do not consistently provide a prologue or header that has been
					standardized for the project.

Standard prologues or headers may contain information such as module name, version number, author, date, purpose, function, assumptions, limitations, accuracy considerations, etc.","Reduce Maintainability
Scope: Other This issue makes it more difficult to maintain the product due to insufficient analyzability, which indirectly affects security by making it more difficult or time-consuming to find and/or fix vulnerabilities.  It also might make it easier to introduce vulnerabilities.

Increase Analytical Complexity
Scope: Other The lack of a prologue can make it more difficult to accurately and quickly understand the associated code.",N/A,Look for weaknesses that are focused specifically on insecure behaviors that have more direct security implications.,N/A
1116,Inaccurate Source Code Comments,ALLOWED,Base,"The source code contains comments that do not accurately
					describe or explain aspects of the portion of the code with which the comment is
					associated.

","Reduce Maintainability
Scope: Other This issue makes it more difficult to maintain the product, which indirectly affects security by making it more difficult or time-consuming to find and/or fix vulnerabilities.  It also might make it easier to introduce vulnerabilities.

Increase Analytical Complexity
Scope: Other When a comment does not accurately reflect the associated code elements, this can introduce confusion to a reviewer (due to inconsistencies) or make it more difficult and less efficient to validate that the code is implementing the intended behavior correctly.",Verify that each comment accurately reflects what is intended to happen during execution of the code.,Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
1117,Callable with Insufficient Behavioral Summary,PROHIBITED,Base,"The code contains a function or method whose signature and/or associated
					inline documentation does not sufficiently describe the callable's inputs, outputs,
					side effects, assumptions, or return codes.","Reduce Maintainability
Scope: Other This issue makes it more difficult to maintain the product, which indirectly affects security by making it more difficult or time-consuming to find and/or fix vulnerabilities.  It also might make it easier to introduce vulnerabilities.",N/A,Look for weaknesses that are focused specifically on insecure behaviors that have more direct security implications.,N/A
1118,Insufficient Documentation of Error Handling Techniques,PROHIBITED,Base,"The documentation does not sufficiently describe the techniques
					that are used for error handling, exception processing, or similar
					mechanisms.

Documentation may need to cover error handling techniques at multiple layers, such as module, executable, compilable code unit, or callable.","Reduce Maintainability
Scope: Other",N/A,Look for weaknesses that are focused specifically on insecure behaviors that have more direct security implications.,N/A
1119,Excessive Use of Unconditional Branching,PROHIBITED,Base,"The code uses too many unconditional branches (such as
					""goto"").","Reduce Maintainability; Increase Analytical Complexity
Scope: Other This issue makes it more difficult to understand and/or maintain the product, which indirectly affects security by making it more difficult or time-consuming to find and/or fix vulnerabilities.  It also might make it easier to introduce vulnerabilities.",N/A,Look for weaknesses that are focused specifically on insecure behaviors that have more direct security implications.,N/A
1120,Excessive Code Complexity,ALLOWED,Class,"The code is too complex, as calculated using a well-defined,
					quantitative measure.","Reduce Maintainability; Increase Analytical Complexity
Scope: Other This issue makes it more difficult to understand and/or maintain the product, which indirectly affects security by making it more difficult or time-consuming to find and/or fix vulnerabilities.  It also might make it easier to introduce vulnerabilities.

Reduce Performance
Scope: Other This issue can make the product perform more slowly.  If the relevant code is reachable by an attacker, then this performance problem might introduce a vulnerability.",N/A,Examine children of this entry to see if there is a better fit,N/A
1121,Excessive McCabe Cyclomatic Complexity,PROHIBITED,Base,"The code contains McCabe cyclomatic complexity that exceeds a
	desirable maximum.","Reduce Maintainability; Increase Analytical Complexity
Scope: Other This issue makes it more difficult to understand and/or maintain the product, which indirectly affects security by making it more difficult or time-consuming to find and/or fix vulnerabilities.  It also might make it easier to introduce vulnerabilities.",N/A,Look for weaknesses that are focused specifically on insecure behaviors that have more direct security implications.,N/A
1122,Excessive Halstead Complexity,PROHIBITED,Base,"The code is structured in a way that a Halstead complexity
					measure exceeds a desirable maximum.

A variety of Halstead complexity measures exist, such as program vocabulary size or volume.","Reduce Maintainability; Increase Analytical Complexity
Scope: Other This issue makes it more difficult to understand and/or maintain the product, which indirectly affects security by making it more difficult or time-consuming to find and/or fix vulnerabilities.  It also might make it easier to introduce vulnerabilities.",N/A,Look for weaknesses that are focused specifically on insecure behaviors that have more direct security implications.,N/A
1123,Excessive Use of Self-Modifying Code,ALLOWED,Base,The product uses too much self-modifying code.,"Reduce Maintainability; Increase Analytical Complexity
Scope: Other This issue makes it more difficult to understand or maintain the product, which indirectly affects security by making it more difficult or time-consuming to find and/or fix vulnerabilities.  It also might make it easier to introduce vulnerabilities.",N/A,Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
1124,Excessively Deep Nesting,PROHIBITED,Base,"The code contains a callable or other code grouping in which
					the nesting / branching is too deep.","Reduce Maintainability
Scope: Other This issue makes it more difficult to maintain the product, which indirectly affects security by making it more difficult or time-consuming to find and/or fix vulnerabilities.  It also might make it easier to introduce vulnerabilities.",N/A,Look for weaknesses that are focused specifically on insecure behaviors that have more direct security implications.,N/A
1125,Excessive Attack Surface,PROHIBITED,Base,"The product has an attack surface whose quantitative
					measurement exceeds a desirable maximum.

Originating from software security, an ""attack surface"" measure typically reflects the number of input points and output points that can be utilized by an untrusted party, i.e. a potential attacker. A larger attack surface provides more places to attack, and more opportunities for developers to introduce weaknesses.  In some cases, this measure may reflect other aspects of quality besides security; e.g., a product with many inputs and outputs may require a large number of tests in order to improve code coverage.","Varies by Context
Scope: Other",N/A,Look for weaknesses that are focused specifically on insecure behaviors that have more direct security implications.,N/A
1126,Declaration of Variable with Unnecessarily Wide Scope,ALLOWED,Base,"The source code declares a variable in one scope, but the
					variable is only used within a narrower scope.","Reduce Maintainability; Increase Analytical Complexity
Scope: Other This issue makes it more difficult to understand and/or maintain the product, which indirectly affects security by making it more difficult or time-consuming to find and/or fix vulnerabilities.  It also might make it easier to introduce vulnerabilities.",N/A,Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
1127,Compilation with Insufficient Warnings or Errors,ALLOWED,Base,"The code is compiled without sufficient warnings enabled, which
					may prevent the detection of subtle bugs or quality
					issues.","Reduce Maintainability
Scope: Other This issue makes it more difficult to maintain the product, which indirectly affects security by making it more difficult or time-consuming to find and/or fix vulnerabilities.  It also might make it easier to introduce vulnerabilities.",N/A,Carefully read both the name and description to ensure that this mapping is an appropriate fit. Do not try to 'force' a mapping to a lower-level Base/Variant simply to comply with this preferred level of abstraction.,N/A
1164,Irrelevant Code,ALLOWED,Class,"The product contains code that is not essential for execution,
	     i.e. makes no state changes and has no side effects that alter
	     data or control flow, such that removal of the code would have no impact
	     to functionality or correctness.

Irrelevant code could include dead code,
	     initialization that is not used, empty blocks, code that could be entirely
	     removed due to optimization, etc.","Reduce Reliability
Scope: Other

Reduce Performance
Scope: Other",N/A,Examine children of this entry to see if there is a better fit,N/A
